"TABLA_PUENTE_LINEA_ID","TABLA_PUENTE_ID","ORIGEN_SERVICIO","DESTINO_SERVICIO","SERVICIO","CONCEPTO_MODALIDAD","FORMA_PAGO","CANTIDAD","NO_LINEA","LINEA_ARTICULO","UNIDAD_MEDIDA","REFERENCIA_APLICACION","SUBTOTAL","CODIGO_IVA","TASA_IVA","MONTO_IVA","CODIGO_RETENCION_IVA","TASA_RET_IVA","MONTO_RET_IVA","CODIGO_RETENCION_ISR","TASA_RET_ISR","MONTO_RET_ISR","TOTAL","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN"
2426526,964044,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","06092191ERT4MSTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,07/09/21,1,07/09/21,1,
2426527,964045,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115ERP1MSERT",275.86,"TAS-IVAAR16%",16,44.15,"",0,0,"",0,0,320,07/09/21,1,07/09/21,1,
2426528,964045,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","06092115ERP1MSERT",327.57,"TAS-IVAAR16%",16,52.43,"",0,0,"",0,0,380,07/09/21,1,07/09/21,1,
2426529,964045,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,3,"BOLETOS DE AUTOBUS","","06092115ERP1MSERT",389.69,"TAS-IVAAR16%",16,62.37,"",0,0,"",0,0,452,07/09/21,1,07/09/21,1,
2426530,964045,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,4,"BOLETOS DE AUTOBUS","","06092115ERP1MSERT",340.94,"TAS-IVAAR16%",16,54.56,"",0,0,"",0,0,395.5,07/09/21,1,07/09/21,1,
2426531,964045,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,5,"BOLETOS DE AUTOBUS","","06092115ERP1MSERT",827.59,"TAS-IVAAR16%",16,132.41,"",0,0,"",0,0,960,07/09/21,1,07/09/21,1,
2426532,964046,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","06092123ERP1MSERT",172.42,"TAS-IVAAR16%",16,27.58,"",0,0,"",0,0,200,07/09/21,1,07/09/21,1,
2426533,964046,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,2,"BOLETOS DE AUTOBUS","","06092123ERP1MSERT",8.62,"TAS-IVAAR16%",16,1.38,"",0,0,"",0,0,10,07/09/21,1,07/09/21,1,
2426534,964047,"","","VENTAS MISCELANEAS","PULLMAN PRIMERA CLASE ER","EFE",1,1,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",403.45,"TAS-IVAAR16%",16,64.55,"",0,0,"",0,0,468,07/09/21,1,07/09/21,1,
2426535,964047,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,2,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",43.1,"TAS-IVAAR16%",16,6.9,"",0,0,"",0,0,50,07/09/21,1,07/09/21,1,
2426536,964047,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,3,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",258.62,"TAS-IVAAR16%",16,41.38,"",0,0,"",0,0,300,07/09/21,1,07/09/21,1,
2426537,964047,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,4,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,07/09/21,1,07/09/21,1,
2426538,964047,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,5,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",100.86,"TAS-IVAAR16%",16,16.14,"",0,0,"",0,0,117,07/09/21,1,07/09/21,1,
2426539,964047,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,6,"BOLETOS DE AUTOBUS","","060921279ERP1MSERT",224.13,"TAS-IVAAR16%",16,35.87,"",0,0,"",0,0,260,07/09/21,1,07/09/21,1,
2426540,964048,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","06092118ERP4MSERT",24.14,"TAS-IVAAR16%",16,3.86,"",0,0,"",0,0,28,07/09/21,1,07/09/21,1,
2426541,964049,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,1,"BOLETOS DE AUTOBUS","","060921277TPP1MSTTP1T",116.38,"TAS-IVAAR16%",16,18.62,"",0,0,"",0,0,135,07/09/21,1,07/09/21,1,
2426542,964049,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,2,"BOLETOS DE AUTOBUS","","060921277TPP1MSTTP1T",117.24,"TAS-IVAAR16%",16,18.76,"",0,0,"",0,0,136,07/09/21,1,07/09/21,1,
2426543,964050,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","060921277ERP4MSERT",120.68,"TAS-IVAAR16%",16,19.3,"",0,0,"",0,0,140,07/09/21,1,07/09/21,1,
2426544,964050,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,2,"BOLETOS DE AUTOBUS","","060921277ERP4MSERT",750,"TAS-IVAAR16%",16,120,"",0,0,"",0,0,870,07/09/21,1,07/09/21,1,
2426545,964051,"","","VENTAS MISCELANEAS","TICKET EXTRAVIADO ESTACIONAM","EFE",1,1,"BOLETOS DE AUTOBUS","","060921277TPP1MSTPT",103.45,"TAS-IVAAR16%",16,16.55,"",0,0,"",0,0,120,07/09/21,1,07/09/21,1,
2426546,964052,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","060921115ERP4MSERT",1701.72,"TAS-IVAAR16%",16,272.28,"",0,0,"",0,0,1974,07/09/21,1,07/09/21,1,
2426547,964053,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,1,"BOLETOS DE AUTOBUS","","06092117ERP1MSERT",8.62,"TAS-IVAAR16%",16,1.38,"",0,0,"",0,0,10,07/09/21,1,07/09/21,1,
2426548,964053,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","06092117ERP1MSERT",112.07,"TAS-IVAAR16%",16,17.93,"",0,0,"",0,0,130,07/09/21,1,07/09/21,1,
2426549,964054,"","","VENTAS MISCELANEAS","EXCESO DE EQUIPAJE TTP","EFE",1,1,"BOLETOS DE AUTOBUS","","06092120TPP1MSTPT",94.83,"TAS-IVAAR16%",16,15.18,"",0,0,"",0,0,110,07/09/21,1,07/09/21,1,
2426550,964055,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","060921277ERP1MSERT",155.18,"TAS-IVAAR16%",16,24.82,"",0,0,"",0,0,180,07/09/21,1,07/09/21,1,
2426551,964055,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,2,"BOLETOS DE AUTOBUS","","060921277ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,07/09/21,1,07/09/21,1,
2426552,964055,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,3,"BOLETOS DE AUTOBUS","","060921277ERP1MSERT",150,"TAS-IVAAR16%",16,24,"",0,0,"",0,0,174,07/09/21,1,07/09/21,1,
2426553,964055,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,4,"BOLETOS DE AUTOBUS","","060921277ERP1MSERT",301.7,"TAS-IVAAR16%",16,48.25,"",0,0,"",0,0,350,07/09/21,1,07/09/21,1,
2426554,964056,"","","VENTAS MISCELANEAS","Bono bus AEROPUERTO","BBV",1,1,"BOLETOS DE AUTOBUS","","060921115ERP4MSAERT",1800,"TAS-IVAAR16%",16,288,"",0,0,"",0,0,2088,07/09/21,1,07/09/21,1,
2426555,964057,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","06092115ERP4MSERT",48.28,"TAS-IVAAR16%",16,7.72,"",0,0,"",0,0,56,07/09/21,1,07/09/21,1,
2426556,964058,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","06092125ERP4MSERT",40.52,"TAS-IVAAR16%",16,6.48,"",0,0,"",0,0,47,07/09/21,1,07/09/21,1,
2426557,964059,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","06092119ERP4MSERT",120.68,"TAS-IVAAR16%",16,19.3,"",0,0,"",0,0,140,07/09/21,1,07/09/21,1,
2426558,964059,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,2,"BOLETOS DE AUTOBUS","","06092119ERP4MSERT",119.83,"TAS-IVAAR16%",16,19.17,"",0,0,"",0,0,139,07/09/21,1,07/09/21,1,
2426559,964060,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,1,"BOLETOS DE AUTOBUS","","06092125ERP1MSERT",86.2,"TAS-IVAAR16%",16,13.8,"",0,0,"",0,0,100,07/09/21,1,07/09/21,1,
2426560,964060,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","06092125ERP1MSERT",215.52,"TAS-IVAAR16%",16,34.48,"",0,0,"",0,0,250,07/09/21,1,07/09/21,1,
2426396,963929,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","06092115ERP04AERT",8722.47,"TAS-IVAAR16%",16,1395.53,"",0,0,"",0,0,10118,07/09/21,1,07/09/21,1,
2426397,963930,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","060921156ERP04AERT",1079.32,"TAS-IVAAR16%",16,172.68,"",0,0,"",0,0,1252,07/09/21,1,07/09/21,1,
2426398,963931,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","060921277ERP44AERT",4108.64,"TAS-IVAAR16%",16,657.36,"",0,0,"",0,0,4766,07/09/21,1,07/09/21,1,
2426399,963932,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","06092119ERP44AERT",3750,"TAS-IVAAR16%",16,600,"",0,0,"",0,0,4350,07/09/21,1,07/09/21,1,
2426400,963933,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","060921292ERT04ITPT",2316,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2316,07/09/21,1,07/09/21,1,
2426401,963934,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","060921292ERT04ITPT",1996.53,"TAS-IVAAR16%",16,319.47,"",0,0,"",0,0,2316,07/09/21,1,07/09/21,1,
2426402,963935,"","","PULLMAN PRIMERA CLASE","","AMX",1,1,"BOLETOS DE AUTOBUS","","06092115ERP44PERT",201.72,"TAS-IVAAR16%",16,32.28,"",0,0,"",0,0,234,07/09/21,1,07/09/21,1,
2426403,963936,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092118ERP01PERT",71401.66,"TAS-IVAAR16%",16,11425.84,"",0,0,"",0,0,82827.5,07/09/21,1,07/09/21,1,
2426404,963936,"","","PULLMAN PRIMERA CLASE","","EFE",1,2,"BOLETOS DE AUTOBUS","","06092118ERP01PERT",-1109.46,"TAS-IVAAR16%",-16,-177.54,"",0,0,"",0,0,-1287,07/09/21,1,07/09/21,1,
2426405,963937,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","060921277ERT04GTTP1T",15171,"TAS-IVAEXE",0,0,"",0,0,"",0,0,15171,07/09/21,1,07/09/21,1,
2426406,963938,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","060921277ERT04GTTP1T",13078.49,"TAS-IVAAR16%",16,2092.51,"",0,0,"",0,0,15171,07/09/21,1,07/09/21,1,
2426407,963939,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092191TPP01GTTP1T",4079.32,"TAS-IVAAR16%",16,652.68,"",0,0,"",0,0,4732,07/09/21,1,07/09/21,1,
2426408,963940,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","06092120ERP04SERT",5153.1,"TAS-IVAAR16%",16,824.4,"",0,0,"",0,0,5977.5,07/09/21,1,07/09/21,1,
2426409,963941,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","060921279ERP04SERT",177.59,"TAS-IVAAR16%",16,28.41,"",0,0,"",0,0,206,07/09/21,1,07/09/21,1,
2426410,963942,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092117ERP01SERT",35421.94,"TAS-IVAAR16%",16,5666.56,"",0,0,"",0,0,41088.5,07/09/21,1,07/09/21,1,
2426411,963942,"","","DIRECTO ECONOMICO ER","","EFE",1,2,"BOLETOS DE AUTOBUS","","06092117ERP01SERT",-115.52,"TAS-IVAAR16%",-16,-18.48,"",0,0,"",0,0,-134,07/09/21,1,07/09/21,1,
2426412,963943,"","","DIRECTO ECONOMICO","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092118ERP01SERT",73428.67,"TAS-IVAAR16%",16,11747.33,"",0,0,"",0,0,85176,07/09/21,1,07/09/21,1,
2426413,963943,"","","DIRECTO ECONOMICO","","EFE",1,2,"BOLETOS DE AUTOBUS","","06092118ERP01SERT",-381.9,"TAS-IVAAR16%",-16,-61.1,"",0,0,"",0,0,-443,07/09/21,1,07/09/21,1,
2426414,963944,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","060921156ERP01AERT",1887.96,"TAS-IVAAR16%",16,302.04,"",0,0,"",0,0,2190,07/09/21,1,07/09/21,1,
2426561,964061,"","","VENTAS MISCELANEAS","DIRECTO TTP TTP","EFE",1,1,"BOLETOS DE AUTOBUS","","06092191TPP1MSTPT",437.07,"TAS-IVAAR16%",16,69.93,"",0,0,"",0,0,507,07/09/21,1,07/09/21,1,
2426562,964062,"","","VENTAS MISCELANEAS","AUDIFONOS EBUS","EFE",1,1,"BOLETOS DE AUTOBUS","","060921156TPP1MSTTP1T",8.62,"TAS-IVAAR16%",16,1.38,"",0,0,"",0,0,10,07/09/21,1,07/09/21,1,
2426563,964063,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,1,"BOLETOS DE AUTOBUS","","06092118TPP1MSTPT",-8.62,"TAS-IVAAR16%",16,-1.38,"",0,0,"",0,0,-10,07/09/21,1,07/09/21,1,
2426564,964064,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","060921277ERT4MSTTP1T",169,"TAS-IVAEXE",0,0,"",0,0,"",0,0,169,07/09/21,1,07/09/21,1,
2426565,964065,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","060921277ERT4MSTTP1T",145.69,"TAS-IVAAR16%",16,23.31,"",0,0,"",0,0,169,07/09/21,1,07/09/21,1,
2426566,964066,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","06092121ERP1MSERT",172.42,"TAS-IVAAR16%",16,27.58,"",0,0,"",0,0,200,07/09/21,1,07/09/21,1,
2426567,964067,"","","VENTAS MISCELANEAS","Bono bus PULLMAN","BBV",1,1,"BOLETOS DE AUTOBUS","","060921115ERP4MSPERT",4675.88,"TAS-IVAAR16%",16,748.16,"",0,0,"",0,0,5424,07/09/21,1,07/09/21,1,
2426568,964068,"","","VENTAS MISCELANEAS","Bono bus DIRECTO TTP","BBV",1,1,"BOLETOS DE AUTOBUS","","060921115TPP4MSATPT",146.55,"TAS-IVAAR16%",16,23.45,"",0,0,"",0,0,170,07/09/21,1,07/09/21,1,
2426569,964069,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115TPP1MSTPT",-22.42,"TAS-IVAAR16%",16,-3.58,"",0,0,"",0,0,-26,07/09/21,1,07/09/21,1,
2426870,964331,"","","SERVICIO DE ESTACIONAMIENTO","","EFE",1,1,"SERVICIO DE ESTACIONAMIENTO","No Aplica","06092021CAPU",2179.63,"AR_IVA16",16,310.37,"",0,0,"",0,0,2490,08/09/21,1,08/09/21,1,1
2426871,964332,"","","SERVICIO DE ESTACIONAMIENTO","","EFE",1,1,"SERVICIO DE ESTACIONAMIENTO","No Aplica","060920214PTE",982.68,"AR_IVA16",16,157.32,"",0,0,"",0,0,1140,08/09/21,1,08/09/21,1,1
2426343,963887,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","060921115E19PE140144",2257.77,"TAS-IVAAR16%",16,361.23,"",0,0,"",0,0,2619,07/09/21,1,07/09/21,1,
2426345,963889,"","","DIRECTO ECONOMICO","","CRE",1,1,"BOLETOS DE AUTOBUS","","060921115E19SE140144",803.44,"TAS-IVAAR16%",16,128.56,"",0,0,"",0,0,932,07/09/21,1,07/09/21,1,
2426346,963890,"","","AEROPUERTO","","CRE",1,1,"BOLETOS DE AUTOBUS","","060921115E19AE12740",3655.24,"TAS-IVAAR16%",16,584.76,"",0,0,"",0,0,4240,07/09/21,1,07/09/21,1,
2426347,963890,"","","AEROPUERTO","","CRE",1,2,"BOLETOS DE AUTOBUS","","060921115E19AE12740",-479.32,"TAS-IVAAR16%",-16,-76.68,"",0,0,"",0,0,-556,07/09/21,1,07/09/21,1,
2426520,964038,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115TTPIR",14093.97,"TAS-IVAAR16%",16,2255.03,"",0,0,"",0,0,16349,07/09/21,1,07/09/21,1,
2426521,964039,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092118TTPIR",45130.17,"TAS-IVAAR16%",16,7220.83,"",0,0,"",0,0,52351,07/09/21,1,07/09/21,1,
2426522,964040,"","","INTERMEDIO PISTA","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115TTPMR",19578.41,"TAS-IVAAR16%",16,3132.59,"",0,0,"",0,0,22711,07/09/21,1,07/09/21,1,
2426523,964041,"","","SERVICIO DE TURISMO","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115CT1TR",6000,"TAS-IVAAR16%",16,960,"",0,0,"",0,0,6960,07/09/21,1,07/09/21,1,
2426525,964043,"","","MOVILOMAS","","EFE",1,1,"BOLETOS DE AUTOBUS","","06092115CTNR",8584,"TAS-IVAEXE",0,0,"",0,0,"",0,0,8584,07/09/21,1,07/09/21,1,
2426460,963984,"","","PULLMAN PRIMERA CLASE","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","060921277ERP16PERT",731.04,"TAS-IVAAR16%",16,116.96,"",0,0,"",0,0,848,07/09/21,1,07/09/21,1,
2426461,963985,"","","PULLMAN PRIMERA CLASE","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","06092118ERP16PERT",362.06,"TAS-IVAAR16%",16,57.94,"",0,0,"",0,0,420,07/09/21,1,07/09/21,1,
2426462,963986,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","06092191ERT04GTTP1T",1859,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1859,07/09/21,1,07/09/21,1,
2426463,963987,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","06092191ERT04GTTP1T",1602.59,"TAS-IVAAR16%",16,256.41,"",0,0,"",0,0,1859,07/09/21,1,07/09/21,1,
2426464,963988,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","060921294ERT04GTTP1T",2568,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2568,07/09/21,1,07/09/21,1,
2426465,963989,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","060921294ERT04GTTP1T",2213.8,"TAS-IVAAR16%",16,354.2,"",0,0,"",0,0,2568,07/09/21,1,07/09/21,1,
2426466,963990,"","","EBUS TTP1","","AMX",1,1,"BOLETOS DE AUTOBUS","","060921294ERT44GTTP1T",338,"TAS-IVAEXE",0,0,"",0,0,"",0,0,338,07/09/21,1,07/09/21,1,
2426467,963991,"","","EBUS TTP1","TERCEROS-ER","AMX",1,1,"BOLETOS DE AUTOBUS","","060921294ERT44GTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,07/09/21,1,07/09/21,1,
2426468,963992,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,1,"BOLETOS DE AUTOBUS","","06092118ERP1MSERT",288.42,"TAS-IVAAR16%",16,46.22,"",0,0,"",0,0,334.5,07/09/21,1,07/09/21,1,
2426469,963992,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,2,"BOLETOS DE AUTOBUS","","06092118ERP1MSERT",155.16,"TAS-IVAAR16%",16,24.84,"",0,0,"",0,0,180,07/09/21,1,07/09/21,1,
2426470,963992,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,3,"BOLETOS DE AUTOBUS","","06092118ERP1MSERT",25.86,"TAS-IVAAR16%",16,4.14,"",0,0,"",0,0,30,07/09/21,1,07/09/21,1,
2426471,963992,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,4,"BOLETOS DE AUTOBUS","","06092118ERP1MSERT",146.54,"TAS-IVAAR16%",16,23.46,"",0,0,"",0,0,170,07/09/21,1,07/09/21,1,
2426472,963992,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,5,"BOLETOS DE AUTOBUS","","06092118ERP1MSERT",939.63,"TAS-IVAAR16%",16,150.37,"",0,0,"",0,0,1090,07/09/21,1,07/09/21,1,
2426473,963993,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",499.98,"TAS-IVAAR16%",16,80.02,"",0,0,"",0,0,580,07/09/21,1,07/09/21,1,
2426474,963993,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,2,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",68.96,"TAS-IVAAR16%",16,11.04,"",0,0,"",0,0,80,07/09/21,1,07/09/21,1,
2426475,963993,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,3,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",129.3,"TAS-IVAAR16%",16,20.7,"",0,0,"",0,0,150,07/09/21,1,07/09/21,1,
2426476,963993,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,4,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,07/09/21,1,07/09/21,1,
2426477,963993,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,5,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,07/09/21,1,07/09/21,1,
2426478,963993,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,6,"BOLETOS DE AUTOBUS","","06092120ERP1MSERT",182.77,"TAS-IVAAR16%",16,29.23,"",0,0,"",0,0,212,07/09/21,1,07/09/21,1,
2426261,963821,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","050921CPUTDD",298,"TAS-IVAAR16%",16,47.68,"",0,0,"",0,0,345.68,06/09/21,1,06/09/21,1,
2426265,963827,"","","SERVICIO DE PAQUETERIA","","TDD",1,1,"ENVIO DE PAQUETES","","050921TPOTDD",602,"TAS-IVAAR16%",16,96.32,"",0,0,"",0,0,698.32,06/09/21,1,06/09/21,1,
2426264,963825,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","050921TPOEFE",1692,"TAS-IVAAR16%",16,270.72,"",0,0,"",0,0,1962.72,06/09/21,1,06/09/21,1,
2426263,963823,"","","SERVICIO DE PAQUETERIA","","EFE",1,1,"ENVIO DE PAQUETES","","050921CPUEFE",219,"TAS-IVAAR16%",16,35.04,"",0,0,"",0,0,254.04,06/09/21,1,06/09/21,1,
2426177,963764,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","05092123ERT04ITPT",1206,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1206,06/09/21,1,06/09/21,1,
2426088,963685,"","","DIRECTO TTP TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","05092115TPP01BTPT",7528.41,"TAS-IVAAR16%",16,1204.59,"",0,0,"",0,0,8733,06/09/21,1,06/09/21,1,
2426089,963686,"","","DIRECTO ECONOMICO","","AMX",1,1,"BOLETOS DE AUTOBUS","","05092115ERP44SERT",177.59,"TAS-IVAAR16%",16,28.41,"",0,0,"",0,0,206,06/09/21,1,06/09/21,1,
2426090,963687,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","05092123ERP01SERT",5865.6,"TAS-IVAAR16%",16,938.4,"",0,0,"",0,0,6804,06/09/21,1,06/09/21,1,
2426091,963688,"","","DIRECTO ECONOMICO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","05092118ERP16SERT",907.77,"TAS-IVAAR16%",16,145.23,"",0,0,"",0,0,1053,06/09/21,1,06/09/21,1,
2426092,963689,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","05092118TPP01ITPT",16957.98,"TAS-IVAAR16%",16,2713.02,"",0,0,"",0,0,19671,06/09/21,1,06/09/21,1,
2426093,963689,"","","INTERMEDIO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","05092118TPP01ITPT",-74.14,"TAS-IVAAR16%",-16,-11.86,"",0,0,"",0,0,-86,06/09/21,1,06/09/21,1,
2426094,963690,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","050921292TPP01ITPT",30156.49,"TAS-IVAAR16%",16,4825.51,"",0,0,"",0,0,34982,06/09/21,1,06/09/21,1,
2426095,963691,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","050921279ERP04PERT",2975.37,"TAS-IVAAR16%",16,476.13,"",0,0,"",0,0,3451.5,06/09/21,1,06/09/21,1,
2426096,963692,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","05092120ERP04PERT",2465.58,"TAS-IVAAR16%",16,394.42,"",0,0,"",0,0,2860,06/09/21,1,06/09/21,1,
2426097,963693,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","050921156ERP01PERT",2602.58,"TAS-IVAAR16%",16,416.42,"",0,0,"",0,0,3019,06/09/21,1,06/09/21,1,
2426098,963694,"","","SERVICIO DE TURISMO CT","","BBV",1,1,"BOLETOS DE AUTOBUS","","05092115ERT04TCTT",2334,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2334,06/09/21,1,06/09/21,1,
2426099,963695,"","","SERVICIO DE TURISMO CT","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","05092115ERT04TCTT",2334,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2334,06/09/21,1,06/09/21,1,
